model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
random_forest,recency_weighted,6,20,0.7369462410088895,0.06163840974221061,0.5833333333333333,1.831555055397209
random_forest,recency_weighted,6,30,0.7369462410088895,0.06163840974221061,0.5833333333333333,1.831555055397209
random_forest,recency_weighted,8,10,0.7359979188942887,0.06175177984103448,0.5833333333333333,1.8589481719986325
random_forest,recency_weighted,8,20,0.7348649180949579,0.06328116647798146,0.5833333333333333,1.8586095647754146
random_forest,recency_weighted,8,30,0.7348649180949579,0.06328116647798146,0.5833333333333333,1.8586095647754142
random_forest,recency_weighted,10,10,0.7373929883958483,0.06764696422150068,0.5666666666666667,1.8738052482881364
random_forest,recency_weighted,10,20,0.7382373901513217,0.07074669932355902,0.5666666666666667,1.8727488809628692
random_forest,recency_weighted,10,30,0.7382373901513217,0.07074669932355902,0.5666666666666667,1.872748880962869
random_forest,recency_weighted,12,10,0.7277427768392932,0.055252958790914256,0.5833333333333334,1.9355408621752104
random_forest,recency_weighted,12,20,0.7326360673588127,0.054143143568241583,0.6166666666666666,1.9312159686769994
random_forest,recency_weighted,12,30,0.7326360673588127,0.054143143568241583,0.6166666666666666,1.9312159686769994
random_forest,val_weighted,4,10,0.7454748645794191,0.0675465708566513,0.6,1.8106133249888299
random_forest,val_weighted,4,20,0.7436876795857172,0.06748085320015773,0.6,1.799147250653964
random_forest,val_weighted,4,30,0.7436876795857172,0.06748085320015773,0.6,1.799147250653964
random_forest,val_weighted,5,10,0.7401747144601452,0.059141000190362586,0.5833333333333333,1.8612050029857783
random_forest,val_weighted,5,20,0.7373181329709066,0.0647953539768412,0.6,1.848667385954465
random_forest,val_weighted,5,30,0.7373181329709066,0.0647953539768412,0.6,1.848667385954465
random_forest,val_weighted,6,10,0.7405980074816726,0.06678792298828092,0.6,1.8292864500494619
random_forest,val_weighted,6,20,0.7396982787674334,0.062441339343501885,0.6,1.8180793501425778
random_forest,val_weighted,6,30,0.7396982787674334,0.062441339343501885,0.6,1.8180793501425778
random_forest,val_weighted,8,10,0.7380911712670679,0.06534503303198733,0.6,1.8495886363370804
random_forest,val_weighted,8,20,0.7384415545750306,0.06641999167064314,0.6166666666666667,1.843479170908454
random_forest,val_weighted,8,30,0.7384415545750306,0.06641999167064314,0.6166666666666667,1.843479170908454
random_forest,val_weighted,10,10,0.7362744526619347,0.06866173544316168,0.5833333333333333,1.8738460569584618
random_forest,val_weighted,10,20,0.7379432719411657,0.07269621437045837,0.6,1.8667437795202528
random_forest,val_weighted,10,30,0.7379432719411657,0.07269621437045837,0.6,1.866743779520253
random_forest,val_weighted,12,10,0.7262293588432073,0.05551294748176117,0.6,1.9328973993830942
random_forest,val_weighted,12,20,0.7309802450330773,0.05451995793703685,0.5833333333333334,1.9208626730559886
random_forest,val_weighted,12,30,0.7309802450330773,0.05451995793703685,0.5833333333333334,1.9208626730559886
ridge,mean,4,10,0.6510075879421489,0.09256385613306994,0.55,2.5870704515340313
ridge,mean,4,20,0.6574065960448968,0.09188986061730735,0.5833333333333334,2.542113423451169
ridge,mean,4,30,0.6574065960448968,0.09188986061730735,0.5833333333333334,2.542113423451169
ridge,mean,5,10,0.6471246710455726,0.10344071963827448,0.5166666666666666,2.531707065463684
ridge,mean,5,20,0.6528924387874235,0.09904752732644408,0.5666666666666667,2.496668755248968
ridge,mean,5,30,0.6528924387874235,0.09904752732644408,0.5666666666666667,2.496668755248968
ridge,mean,6,10,0.6468527424128165,0.08464353800861805,0.55,2.6570151807481963
ridge,mean,6,20,0.6530848880037399,0.08464562674857591,0.5833333333333334,2.605208979401511
ridge,mean,6,30,0.6530848880037399,0.08464562674857591,0.5833333333333334,2.605208979401511
ridge,mean,8,10,0.6452628259659988,0.10667840987765063,0.55,2.770398805072686
ridge,mean,8,20,0.6507426032815669,0.11417728345625275,0.5833333333333334,2.719715598286839
ridge,mean,8,30,0.6507426032815669,0.11417728345625275,0.5833333333333334,2.719715598286839
ridge,mean,10,10,0.665528730420618,0.1034797250506538,0.5166666666666667,2.767382878019142
ridge,mean,10,20,0.6727518693154962,0.11560833724788169,0.55,2.700356425537543
ridge,mean,10,30,0.6727518693154962,0.11560833724788169,0.55,2.700356425537543
ridge,mean,12,10,0.6533916894674494,0.1039300535086217,0.5666666666666667,2.9567340708662075
