model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
lasso,mean,12,20,0.40943547070778197,0.30785298214435336,0.65,3.1155526501466877
lasso,mean,12,30,0.40943547070778197,0.30785298214435336,0.65,3.1155526501466877
lasso,mean,14,10,0.36370927318295737,0.28248351197216887,0.7166666666666667,2.973560400951672
lasso,mean,14,20,0.39779153766769865,0.2883719701359674,0.7333333333333334,2.990912403983336
lasso,mean,14,30,0.39779153766769865,0.2883719701359674,0.7333333333333334,2.990912403983336
lasso,recency_weighted,6,10,0.4737669919273107,0.32263833620561894,0.5833333333333334,3.607157399189218
lasso,recency_weighted,6,20,0.47873285115830333,0.3140923403474025,0.5666666666666667,3.5841152174384603
lasso,recency_weighted,6,30,0.47873285115830333,0.3140923403474025,0.5666666666666667,3.5841152174384603
lasso,recency_weighted,7,10,0.4421275251919896,0.3050139149353698,0.6,3.4345110893744577
lasso,recency_weighted,7,20,0.44707668985678267,0.296653980338941,0.5833333333333334,3.4109412809817043
lasso,recency_weighted,7,30,0.44707668985678267,0.296653980338941,0.5833333333333334,3.4109412809817043
lasso,recency_weighted,8,10,0.422461183280067,0.29613951616028483,0.6166666666666667,3.403920253711992
lasso,recency_weighted,8,20,0.41861958628153084,0.2968514514225622,0.6,3.3816614426847864
lasso,recency_weighted,8,30,0.41861958628153084,0.2968514514225622,0.6,3.3816614426847864
lasso,recency_weighted,10,10,0.3672804691828728,0.3206495752612831,0.6333333333333333,3.2991682081956997
lasso,recency_weighted,10,20,0.3656484330208758,0.32334775386336273,0.6166666666666667,3.275620774989595
lasso,recency_weighted,10,30,0.3656484330208758,0.32334775386336273,0.6166666666666667,3.275620774989595
lasso,recency_weighted,12,10,0.3801473268658623,0.3285072824091566,0.6333333333333333,3.1525517212950867
lasso,recency_weighted,12,20,0.3765763654093173,0.32994338032953185,0.6333333333333333,3.1523184869974483
lasso,recency_weighted,12,30,0.3765763654093173,0.32994338032953185,0.6333333333333333,3.1523184869974483
lasso,recency_weighted,14,10,0.37711926876013563,0.2992540898231149,0.7166666666666667,2.9744615443268136
lasso,recency_weighted,14,20,0.3770013268465281,0.3103333047903914,0.7166666666666667,2.9799110238315514
lasso,recency_weighted,14,30,0.3770013268465281,0.3103333047903914,0.7166666666666667,2.9799110238315514
lasso,val_weighted,6,10,0.4941496662561682,0.29605247409750557,0.55,3.45742652962387
lasso,val_weighted,6,20,0.510574680673057,0.28636996245382873,0.5833333333333334,3.404004232483158
lasso,val_weighted,6,30,0.510574680673057,0.28636996245382873,0.5833333333333334,3.404004232483158
lasso,val_weighted,7,10,0.45792740267327614,0.27656983283966047,0.5666666666666667,3.318196437723281
lasso,val_weighted,7,20,0.47736506417609775,0.2689280394543363,0.6,3.262828502816087
lasso,val_weighted,7,30,0.47736506417609775,0.2689280394543363,0.6,3.262828502816087
lasso,val_weighted,8,10,0.4320118976750528,0.2913764826766061,0.5833333333333334,3.290552045542877
lasso,val_weighted,8,20,0.44602888656052303,0.28653690633392537,0.6166666666666667,3.237718025347469
lasso,val_weighted,8,30,0.44602888656052303,0.28653690633392537,0.6166666666666667,3.237718025347469
lasso,val_weighted,10,10,0.3756786642717871,0.3137071451970117,0.6166666666666666,3.1980068809448827
lasso,val_weighted,10,20,0.39599807115230046,0.31023867251498666,0.65,3.1418208600386412
lasso,val_weighted,10,30,0.39599807115230046,0.31023867251498666,0.65,3.1418208600386412
lasso,val_weighted,12,10,0.3852325117039076,0.31932138473305394,0.6166666666666666,3.1263184716344097
lasso,val_weighted,12,20,0.4079317113092856,0.31115241803843313,0.65,3.1140015552305784
lasso,val_weighted,12,30,0.4079317113092856,0.31115241803843313,0.65,3.1140015552305784
lasso,val_weighted,14,10,0.36370927318295737,0.28248351197216887,0.7166666666666667,2.9738753477554853
lasso,val_weighted,14,20,0.39603715170278636,0.2921593379108556,0.7333333333333334,2.991199170834924
lasso,val_weighted,14,30,0.39603715170278636,0.2921593379108556,0.7333333333333334,2.991199170834924
lightgbm,mean,6,10,0.48506792904669027,0.273062695342932,0.55,3.4445972918985888
lightgbm,mean,6,20,0.476838009273853,0.30923619522467893,0.5666666666666667,3.379537613051693
lightgbm,mean,6,30,0.476838009273853,0.30923619522467893,0.5666666666666667,3.379537613051693
lightgbm,mean,7,10,0.4467921691376717,0.25121180221540373,0.55,3.4202879349043753
lightgbm,mean,7,20,0.4396536547937572,0.2877456781439273,0.5666666666666667,3.3269686000227177
lightgbm,mean,7,30,0.4396536547937572,0.2877456781439273,0.5666666666666667,3.3269686000227177
lightgbm,mean,8,10,0.40314800175069754,0.2807320700339538,0.55,3.470553667290912
lightgbm,mean,8,20,0.3960996028661081,0.32070941952979054,0.5666666666666667,3.379981386306825
lightgbm,mean,8,30,0.3960996028661081,0.32070941952979054,0.5666666666666667,3.379981386306825
lightgbm,mean,10,10,0.3674423719252272,0.3028997883036546,0.6333333333333333,3.412282464145796
lightgbm,mean,10,20,0.34371775284518913,0.36196943652942126,0.6166666666666666,3.3247988510758986
lightgbm,mean,10,30,0.34371775284518913,0.36196943652942126,0.6166666666666666,3.3247988510758986
lightgbm,mean,12,10,0.3441766750920069,0.28209940846216985,0.6666666666666667,3.5846210784665047
lightgbm,mean,12,20,0.32962528800972735,0.3513655027248057,0.6666666666666667,3.4673991714422683
lightgbm,mean,12,30,0.32962528800972735,0.3513655027248057,0.6666666666666667,3.4673991714422683
lightgbm,mean,14,10,0.32906383606074,0.24280441852868193,0.7,3.61325667309643
lightgbm,mean,14,20,0.3220020639834881,0.3055936524491052,0.7333333333333333,3.4652527726757234
lightgbm,mean,14,30,0.3220020639834881,0.3055936524491052,0.7333333333333333,3.4652527726757234
lightgbm,recency_weighted,6,10,0.4649315680850899,0.2684670610470032,0.55,3.4517437083537588
lightgbm,recency_weighted,6,20,0.46526553041675756,0.2851238556350257,0.5666666666666667,3.4218615713166907
lightgbm,recency_weighted,6,30,0.46526553041675756,0.2851238556350257,0.5666666666666667,3.4218615713166907
lightgbm,recency_weighted,7,10,0.4238478024194352,0.24434711287343655,0.55,3.4245736592835554
lightgbm,recency_weighted,7,20,0.4246016374071885,0.26140256112042626,0.5666666666666667,3.382689864267209
lightgbm,recency_weighted,7,30,0.4246016374071885,0.26140256112042626,0.5666666666666667,3.382689864267209
lightgbm,recency_weighted,8,10,0.37494927400966793,0.2715920115103899,0.55,3.4678659027997654
lightgbm,recency_weighted,8,20,0.37484018529690194,0.2890461116034723,0.5666666666666667,3.4274150729199926
lightgbm,recency_weighted,8,30,0.37484018529690194,0.2890461116034723,0.5666666666666667,3.4274150729199926
lightgbm,recency_weighted,10,10,0.3371633176676461,0.30265446834568954,0.6166666666666666,3.37672311703273
lightgbm,recency_weighted,10,20,0.33263796366025894,0.3301995886618297,0.6333333333333333,3.3332015850962287
lightgbm,recency_weighted,10,30,0.33263796366025894,0.3301995886618297,0.6333333333333333,3.3332015850962287
lightgbm,recency_weighted,12,10,0.29831103755131216,0.2771903364790214,0.6833333333333333,3.5153635435096278
lightgbm,recency_weighted,12,20,0.2981999632709015,0.3157243432458045,0.6666666666666667,3.4531768494148594
lightgbm,recency_weighted,12,30,0.2981999632709015,0.3157243432458045,0.6666666666666667,3.4531768494148594
lightgbm,recency_weighted,14,10,0.2880967123691582,0.25008722669731615,0.7333333333333333,3.5197220277175205
lightgbm,recency_weighted,14,20,0.28719445673006044,0.28088089537284083,0.7166666666666666,3.4478606526090423
lightgbm,recency_weighted,14,30,0.28719445673006044,0.28088089537284083,0.7166666666666666,3.4478606526090423
lightgbm,val_weighted,6,10,0.48558860221177935,0.2734800604817477,0.55,3.4420873355055717
lightgbm,val_weighted,6,20,0.4765244204236788,0.30893408860275573,0.5666666666666667,3.379623211445665
lightgbm,val_weighted,6,30,0.4765244204236788,0.30893408860275573,0.5666666666666667,3.379623211445665
lightgbm,val_weighted,7,10,0.44763807663992594,0.25186765358198004,0.55,3.417829378770434
lightgbm,val_weighted,7,20,0.43925973861036727,0.2873833579038326,0.5666666666666667,3.32686729805292
lightgbm,val_weighted,7,30,0.43925973861036727,0.2873833579038326,0.5666666666666667,3.32686729805292
lightgbm,val_weighted,8,10,0.4041157436861814,0.2814539314643421,0.55,3.467872836605488
lightgbm,val_weighted,8,20,0.39554956466901114,0.320239584551999,0.5666666666666667,3.3799398823122657
lightgbm,val_weighted,8,30,0.39554956466901114,0.320239584551999,0.5666666666666667,3.3799398823122657
lightgbm,val_weighted,10,10,0.3686465317500767,0.3039887451915456,0.6333333333333333,3.4086737334165513
lightgbm,val_weighted,10,20,0.34291686296754725,0.36134080761126086,0.6166666666666666,3.325019358635957
lightgbm,val_weighted,10,30,0.34291686296754725,0.36134080761126086,0.6166666666666666,3.325019358635957
lightgbm,val_weighted,12,10,0.3463505881354852,0.2846492541093082,0.6666666666666667,3.57960995613269
lightgbm,val_weighted,12,20,0.32962528800972735,0.3513655027248057,0.6666666666666667,3.467980620359756
lightgbm,val_weighted,12,30,0.32962528800972735,0.3513655027248057,0.6666666666666667,3.467980620359756
lightgbm,val_weighted,14,10,0.33277900633937785,0.2480250570343726,0.7,3.6076769821613732
lightgbm,val_weighted,14,20,0.3220020639834881,0.3055936524491052,0.7333333333333333,3.465816144566439
