model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
ridge,mean,4,10,0.8076865305796022,0.01917666110728838,0.5166666666666667,2.6182255954143363
ridge,mean,4,20,0.807436593738083,0.01729365907982605,0.5166666666666666,2.601873827937054
ridge,mean,4,30,0.807436593738083,0.01729365907982605,0.5166666666666666,2.601873827937054
ridge,mean,6,10,0.8188390479084985,0.0273223461474655,0.5333333333333333,2.592981227382461
ridge,mean,6,20,0.8198183411172874,0.02615678054713449,0.5333333333333333,2.5708669836537084
ridge,mean,6,30,0.8198183411172874,0.02615678054713449,0.5333333333333333,2.5708669836537084
ridge,mean,8,10,0.8213800424602088,0.037877820074962223,0.5333333333333333,2.640615242130152
ridge,mean,8,20,0.8235596710384694,0.03479251374441949,0.5333333333333333,2.61408478509323
ridge,mean,8,30,0.8235596710384694,0.03479251374441949,0.5333333333333333,2.61408478509323
ridge,mean,10,10,0.8058423758847907,0.055321206596961534,0.55,2.7235428333219796
ridge,mean,10,20,0.8074262164882718,0.05088991958161412,0.55,2.7037379198180043
ridge,mean,10,30,0.8074262164882718,0.05088991958161412,0.55,2.7037379198180043
ridge,mean,12,10,0.7846043351339851,0.0843331823683454,0.6,2.865297276409085
ridge,mean,12,20,0.7853760724008678,0.07844762034817143,0.5833333333333333,2.8391520011540026
ridge,mean,12,30,0.7853760724008678,0.07844762034817143,0.5833333333333333,2.8391520011540026
ridge,recency_weighted,4,10,0.8059307245188967,0.017718744506414773,0.5,2.638662326667064
ridge,recency_weighted,4,20,0.804329610918956,0.018180767701675708,0.5,2.632577678790406
ridge,recency_weighted,4,30,0.804329610918956,0.018180767701675708,0.5,2.632577678790406
ridge,recency_weighted,6,10,0.817905372726166,0.025543934092700366,0.5333333333333333,2.6068539454131745
ridge,recency_weighted,6,20,0.8165514395206349,0.02618681261520015,0.5166666666666667,2.598134552516165
ridge,recency_weighted,6,30,0.8165514395206349,0.02618681261520015,0.5166666666666667,2.598134552516165
ridge,recency_weighted,8,10,0.8208977339045316,0.03448929213419412,0.5333333333333333,2.6556280928195415
ridge,recency_weighted,8,20,0.8199529248660831,0.034402309624171214,0.5166666666666667,2.644434445288744
ridge,recency_weighted,8,30,0.8199529248660831,0.034402309624171214,0.5166666666666667,2.644434445288744
ridge,recency_weighted,10,10,0.805148390403548,0.05271936162894275,0.5666666666666667,2.7359362006679624
